apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order_calendar.js +42,WIP Warehouse,مستودع الانتاج
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +101,Submit this Production Order for further processing.,قم بتقديم طلب الإنتاج هذا لمزيد من المعالجة.
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +109,Make Timesheet,انشاء جدول زمني
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +124,{0} items produced,{0} اصناف منتجة
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +140,{0} items in progress,{0} اصناف جاري العمل على انتاجها
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +215,Please set the Item Code first,يرجى تعيين رمز الصنف أولا
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +285,Finish,نهاية
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +349,Qty for {0},الكمية للمنتج {0}
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +350,Max: {0},الحد الأقصى: {0}
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +353,Quantity must not be more than {0},لا يجب أن تكون الكمية أكثر من {0}
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +368,Select Quantity,إختيار الكمية
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +53,Please enter Production Item first,من فضلك ادخل صنف الانتاج اولا
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +117,Cannot produce more Item {0} than Sales Order quantity {1},لا يمكن انتاج المزيد من الصنف {0} اكثر من كمية طلب المبيعات {1}
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +167,{0} ({1}) cannot be greater than planned quanitity ({2}) in Production Order {3},{0} ({1}) لا يمكن أن يكون أكبر من الكمية المخطط لها ({2}) في أمر الإنتاج {3}
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +177,Work-in-Progress Warehouse is required before Submit,مستودع الانتاج مطلوب قبل التقديم
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +179,For Warehouse is required before Submit,المستودع مطلوب قبل التقديم
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +196,"Stopped Production Order cannot be cancelled, Unstop it first to cancel",لا يمكن الغاء أمر الانتاج ، قم بايقافه اولاً
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +202,Cannot cancel because submitted Stock Entry {0} exists,لا يمكن الإلغاء لان هناك حركات مخزون مقدمة {0} موجوده
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +302,Unable to find Time Slot in the next {0} days for Operation {1},تعذر العثور على وقت شاغر في {0} الأيام القليلة القادمة للعملية {1}
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +319,Timesheet created:,الجدول الزمني الذي تم انشاؤه:
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +346,Capacity Planning Error,خطأ في تخطيط الإنتاجية
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +367,Completed Qty can not be greater than 'Qty to Manufacture',"الكمية المصنعة لا يمكن أن تكون أكبر من ""الكمية لتصنيع"""
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +386,Production Order cannot be raised against a Item Template,لا يمكن رفع أمر الإنتاج مقابل قالب الصنف
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +393,Quantity to Manufacture must be greater than 0.,يجب أن تكون كمية التصنيع أكبر من 0.
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +398,Operation Time must be greater than 0 for Operation {0},عملية التشغيل يجب أن تكون أكبر من 0 لعملية {0}
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +497,Default BOM not found for Item {0} and Project {1},لم يتم العثور على قائمة مواد افتراضية للصنف {0} والمشروع {1}
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +499,Default BOM for {0} not found,لم يتم العثور على قائمة المواد الافتراضية {0}
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +611,Already completed,تم اكتمال الانتاج
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +625,Production Order has been {0},طلب الانتاج {0}
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +70,Sales Order {0} is not valid,اوامر البيع {0} غير صالحه
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.js +114,Please enter Item first,الرجاء إدخال الصنف اولا
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +129,Please enter Sales Orders in the above table,الرجاء إدخال أوامر البيع في الجدول أعلاه
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +163,Please enter Material Requests in the above table,الرجاء إدخال طلبات المواد في الجدول أعلاه
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +204,Please select BOM for Item in Row {0},الرجاء تحديد قائمة المواد للصنف في الصف {0}
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +209,Please enter Planned Qty for Item {0} at row {1},يرجى إدخال كمية الانتاج المخططة للصنف {0} في {1} الصف
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +233,{0} created,{0} تم انشاؤه
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +235,No Production Orders created,لم يتم انشاء اوامر انتاج
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +24,Please enter Company,يرجى إدخال الشركة
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +433,Please enter Warehouse for which Material Request will be raised,الرجاء إدخال المستودع الذي سيتم رفع طلب المواد عليه
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +546,Material Requests {0} created,طلب المواد {0} تم انشاؤه
apps/erpnext/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py +548,Nothing to request,لم يتم العثور على مواد للطلب
apps/erpnext/erpnext/manufacturing/doctype/workstation/workstation.py +36,Row #{0}: Timings conflicts with row {1},الصف # {0} تعارض في التوقيت في الصف {1}
apps/erpnext/erpnext/manufacturing/doctype/workstation/workstation.py +71,"Operation {0} longer than any available working hours in workstation {1}, break down the operation into multiple operations",عملية {0} أطول من ساعات العمل المتاحة في المحطة {1}، قم بتقسيم العمليات إلى اكثر من عملية 
apps/erpnext/erpnext/manufacturing/doctype/workstation/workstation.py +83,Workstation is closed on the following dates as per Holiday List: {0},يتم إغلاق محطة العمل في التواريخ التالية وفقا لقائمة العطلات: {0}
apps/erpnext/erpnext/manufacturing/page/production_analytics/production_analytics.js +29,Plot,Plot
apps/erpnext/erpnext/manufacturing/page/production_analytics/production_analytics.js +39,Select Company...,حدد الشركة ...
apps/erpnext/erpnext/manufacturing/report/bom_stock_report/bom_stock_report.py +20,In Stock Qty,الكمية في المخزون
apps/erpnext/erpnext/manufacturing/report/bom_stock_report/bom_stock_report.py +21,Enough Parts to Build,الاجزاء الكافية للبناء
apps/erpnext/erpnext/patches/v4_0/create_price_list_if_missing.py +18,Standard Buying,الشراء
apps/erpnext/erpnext/patches/v4_0/create_price_list_if_missing.py +21,Standard Selling,البيع
apps/erpnext/erpnext/patches/v7_0/create_warehouse_nestedset.py +59,All Warehouses,جميع المستودعات
apps/erpnext/erpnext/patches/v8_9/add_setup_progress_actions.py +12,Add Company,إضافة شركة
apps/erpnext/erpnext/patches/v8_9/add_setup_progress_actions.py +16,Add Suppliers,إضافة الموردين
apps/erpnext/erpnext/patches/v8_9/add_setup_progress_actions.py +18,Add Products,إضافة منتجات
apps/erpnext/erpnext/patches/v8_9/add_setup_progress_actions.py +20,Add Programs,إضافة برامج
apps/erpnext/erpnext/patches/v8_9/add_setup_progress_actions.py +22,Add Instructors,إضافة المدربين
apps/erpnext/erpnext/patches/v8_9/add_setup_progress_actions.py +24,Add Courses,إضافة دورات
apps/erpnext/erpnext/patches/v8_9/add_setup_progress_actions.py +26,Add Rooms,إضافة غرف
apps/erpnext/erpnext/portal/doctype/homepage/homepage.py +15,This is an example website auto-generated from ERPNext,هذا مثال موقع ولدت لصناعة السيارات من innexa.co
apps/erpnext/erpnext/projects/doctype/activity_cost/activity_cost.py +21,{0} for {1},{0} ل {1}
apps/erpnext/erpnext/projects/doctype/activity_cost/activity_cost.py +29,Activity Cost exists for Employee {0} against Activity Type - {1},تكلفة النشاط موجودة للموظف {0} مقابل نوع النشاط - {1}
apps/erpnext/erpnext/projects/doctype/activity_cost/activity_cost.py +34,Default Activity Cost exists for Activity Type - {0},التكلفة الافتراضية لنوع النشاط موجودة - {0}
apps/erpnext/erpnext/projects/doctype/activity_type/activity_type.js +3,Activity Cost per Employee,تكلفة النشاط لكل موظف
apps/erpnext/erpnext/projects/doctype/project_type/project_type.py +13,You cannot delete Project Type 'External',لا يمكنك حذف نوع المشروع 'خارجي'
apps/erpnext/erpnext/projects/doctype/project/project_dashboard.html +13,Hours,ساعات
apps/erpnext/erpnext/projects/doctype/project/project_dashboard.html +15,{0} hours,{0} ساعات
apps/erpnext/erpnext/projects/doctype/project/project_dashboard.html +2,Total hours: {0},مجموع الساعات: {0}
apps/erpnext/erpnext/projects/doctype/project/project_dashboard.py +14,Material,مادة
apps/erpnext/erpnext/projects/doctype/project/project_dashboard.py +6,This is based on the Time Sheets created against this project,ويستند هذا إلى جداول زمنية التي تم إنشاؤها مقابل هذا المشروع
apps/erpnext/erpnext/projects/doctype/project/project_list.js +6,{0}% Complete,{0}٪ مكتمل
apps/erpnext/erpnext/projects/doctype/project/project.js +109,Save the document first.,حفظ المستند أولا.
apps/erpnext/erpnext/projects/doctype/project/project.js +62,Gantt Chart,مخطط جانت
apps/erpnext/erpnext/projects/doctype/project/project.py +198,You have been invited to collaborate on the project: {0},لقد تمت دعوتك للتعاون في المشروع: {0}
apps/erpnext/erpnext/projects/doctype/project/project.py +200,Join,انضمام
apps/erpnext/erpnext/projects/doctype/project/project.py +210,Project Collaboration Invitation,دعوة تعاون مشروع
apps/erpnext/erpnext/projects/doctype/project/project.py +65,Expected End Date can not be less than Expected Start Date,لا يمكن أن يكون تاريخ الانتهاء المتوقع أقل من تاريخ البدء المتوقع
